Tag Name,Mac Address,Label
 Minew Plus Tag 11377,B1:D5:F4:97:98:B9,
 Minew Plus Tag 11378,D7:1F:03:A9:78:1D,
 Minew Plus Tag 11379,45:7D:D7:3F:ED:6F,
 Minew Plus Tag 11380,83:BB:F8:1E:60:73,
 Minew Plus Tag 11381,93:98:06:59:84:14,
 Minew Plus Tag 11382,F7:3D:15:DC:F3:DC,
 Minew Plus Tag 11383,66:AC:E9:A6:16:1E,
 Minew Plus Tag 11384,92:4F:04:A1:2A:BA,
 Minew Plus Tag 11385,87:4F:CA:DD:B8:51,
 Minew Plus Tag 11386,63:E3:09:88:E9:91,
 Minew Plus Tag 11387,EA:53:51:69:E4:B3,
 Minew Plus Tag 11388,C9:27:04:00:3E:66,
 Minew Plus Tag 11389,47:82:EB:20:72:0E,
 Minew Plus Tag 11390,5B:88:14:5F:8A:A5,
 Minew Plus Tag 11391,75:6C:D8:36:96:12,
 Minew Plus Tag 11392,EB:47:3A:8A:36:14,
 Minew Plus Tag 11393,66:46:1B:91:F6:AB,
 Minew Plus Tag 11394,B0:03:A4:60:24:44,
 Minew Plus Tag 11395,20:38:28:10:82:9D,
 Minew Plus Tag 11396,39:54:B3:60:1B:1D,
 Minew Plus Tag 11397,4A:7D:9E:38:F7:3C,
 Minew Plus Tag 11398,43:99:A3:C0:32:70,
 Minew Plus Tag 11399,0E:3B:A2:33:FA:02,
 Minew Plus Tag 11400,3D:D8:04:5D:03:E0,
 Minew Plus Tag 11401,57:F7:AA:2E:DD:CE,
 Minew Plus Tag 11402,01:1F:07:D9:2E:1F,
 Minew Plus Tag 11403,1E:D4:9A:0F:F0:A1,
 Minew Plus Tag 11404,DE:BB:DF:77:98:E2,
 Minew Plus Tag 11405,FE:09:30:FD:56:F6,
 Minew Plus Tag 11406,03:1F:6F:A4:54:0F,
 Minew Plus Tag 11407,5E:46:02:BC:4C:6E,
 Minew Plus Tag 11408,24:8E:04:BE:A8:0C,
 Minew Plus Tag 11409,C4:EA:3F:4E:73:7F,
 Minew Plus Tag 11410,F8:02:2B:41:0A:CD,
 Minew Plus Tag 11411,7E:E1:11:0F:CD:80,
 Minew Plus Tag 11412,93:94:24:01:49:DC,
 Minew Plus Tag 11413,58:B0:AA:F6:A9:D5,
 Minew Plus Tag 11414,55:D4:61:6B:9D:1E,
 Minew Plus Tag 11415,81:C2:A1:06:21:C8,
 Minew Plus Tag 11416,62:87:F6:1A:49:0A,
 Minew Plus Tag 11417,AF:96:60:01:62:9E,
 Minew Plus Tag 11418,3F:5E:50:61:27:58,
 Minew Plus Tag 11419,8A:56:5E:29:8B:8A,
 Minew Plus Tag 11420,41:73:16:42:F5:D0,
 Minew Plus Tag 11421,DD:0A:BB:A1:5F:9F,
 Minew Plus Tag 11422,39:0B:1D:1F:1A:16,
 Minew Plus Tag 11423,5C:2B:56:6C:BC:23,
 Minew Plus Tag 11424,52:52:78:76:D2:A9,
 Minew Plus Tag 11425,2F:91:3E:CE:C9:67,
 Minew Plus Tag 11426,BF:99:55:71:D4:E5,
 Minew Plus Tag 11427,77:EE:2E:46:66:84,
 Minew Plus Tag 11428,C1:89:A9:5C:05:E3,
 Minew Plus Tag 11429,51:42:F0:6E:A6:4B,
 Minew Plus Tag 11430,14:50:1D:04:B6:00,
 Minew Plus Tag 11431,27:4C:38:85:51:D0,
 Minew Plus Tag 11432,38:74:ED:EF:59:19,
 Minew Plus Tag 11433,11:87:F4:8B:66:10,
 Minew Plus Tag 11434,6A:01:0A:14:75:99,
 Minew Plus Tag 11435,96:65:E0:41:21:EE,
 Minew Plus Tag 11436,20:1A:23:AC:FF:53,
 Minew Plus Tag 11437,2F:FA:5F:80:F5:71,
 Minew Plus Tag 11438,9B:9F:D0:9C:09:8A,
 Minew Plus Tag 11439,01:33:B9:26:4F:F4,
 Minew Plus Tag 11440,8B:CA:A5:10:64:55,
 Minew Plus Tag 11441,00:C6:95:58:AB:23,
 Minew Plus Tag 11442,7C:0A:96:98:11:66,
 Minew Plus Tag 11443,CF:0E:06:84:B7:26,
 Minew Plus Tag 11444,A9:49:93:60:BB:77,
 Minew Plus Tag 11445,95:D3:E7:87:81:83,
 Minew Plus Tag 11446,03:56:55:DA:85:53,
 Minew Plus Tag 11447,53:C2:67:FE:21:FF,
 Minew Plus Tag 11448,EE:A3:87:9F:88:2E,
 Minew Plus Tag 11449,0B:5C:FF:CD:F6:96,
 Minew Plus Tag 11450,73:A2:0E:1B:68:C1,
 Minew Plus Tag 11451,8A:04:D2:1B:9C:10,
 Minew Plus Tag 11452,DA:77:AD:CA:2D:20,
 Minew Plus Tag 11453,8A:E3:7D:8E:A8:ED,
 Minew Plus Tag 11454,A6:9C:C3:3E:4A:A4,
 Minew Plus Tag 11455,8B:66:B8:C9:05:D3,
 Minew Plus Tag 11456,46:76:68:97:6F:0E,
 Minew Plus Tag 11457,14:B3:5F:1B:04:64,
 Minew Plus Tag 11458,FA:DE:B8:2F:B2:E5,
 Minew Plus Tag 11459,2E:61:81:22:FD:BC,
 Minew Plus Tag 11460,04:C8:B1:05:5F:AA,
 Minew Plus Tag 11461,67:8D:BE:D4:BE:D0,
 Minew Plus Tag 11462,5D:97:64:92:A6:69,
 Minew Plus Tag 11463,AF:21:01:FA:39:4D,
 Minew Plus Tag 11464,E7:C1:A5:2C:AB:C7,
 Minew Plus Tag 11465,41:D9:76:8B:6D:9C,
 Minew Plus Tag 11466,06:1E:15:7F:26:6C,
 Minew Plus Tag 11467,A5:32:9F:3C:3E:16,
 Minew Plus Tag 11468,39:14:C2:78:F9:85,
 Minew Plus Tag 11469,27:3B:57:A3:F8:0F,
 Minew Plus Tag 11470,2A:E9:30:EB:A7:FE,
 Minew Plus Tag 11471,0E:C2:A0:2B:15:17,
 Minew Plus Tag 11472,EC:A4:BC:D0:95:1A,
 Minew Plus Tag 11473,54:29:1D:90:63:B4,
 Minew Plus Tag 11474,24:E4:4D:95:B0:D5,
 Minew Plus Tag 11475,7B:DE:C9:90:4C:F2,
 Minew Plus Tag 11476,3B:94:0F:33:E2:DB,
 Minew Plus Tag 11477,B2:39:76:06:4C:BD,
 Minew Plus Tag 11478,47:C9:91:1B:80:18,
 Minew Plus Tag 11479,96:14:03:BE:B1:D1,
 Minew Plus Tag 11480,AF:F8:F4:30:5E:41,
 Minew Plus Tag 11481,51:7F:DD:62:2F:0F,
 Minew Plus Tag 11482,93:9E:4F:93:4F:A0,
 Minew Plus Tag 11483,FD:8E:DE:00:23:C7,
 Minew Plus Tag 11484,8A:FC:36:A2:8F:0F,
 Minew Plus Tag 11485,DC:A8:D9:B9:90:2E,
 Minew Plus Tag 11486,2A:F2:C5:03:88:7F,
 Minew Plus Tag 11487,CB:0B:65:95:7E:F1,
 Minew Plus Tag 11488,D8:3F:B6:13:7B:BE,
 Minew Plus Tag 11489,1E:03:DE:8A:C5:2D,
 Minew Plus Tag 11490,8E:08:BE:DD:D2:10,
 Minew Plus Tag 11491,D4:6E:6E:9C:A1:64,
 Minew Plus Tag 11492,F0:7C:5A:51:C6:AE,
 Minew Plus Tag 11493,AE:E0:73:11:8B:74,
 Minew Plus Tag 11494,A0:6E:08:11:05:C9,
 Minew Plus Tag 11495,50:07:10:34:F6:AD,
 Minew Plus Tag 11496,AB:D0:2F:AE:63:4F,
 Minew Plus Tag 11497,FF:AE:E9:9A:90:6E,
 Minew Plus Tag 11498,B4:72:30:CA:BE:ED,
 Minew Plus Tag 11499,DB:75:8B:06:73:1C,
 Minew Plus Tag 11500,40:74:71:89:72:5C,
 Minew Plus Tag 11501,3C:FB:1D:C2:91:1F,
 Minew Plus Tag 11502,CE:A5:0E:5A:7C:20,
 Minew Plus Tag 11503,5D:49:BE:2C:D6:5C,
 Minew Plus Tag 11504,71:9E:84:32:E8:38,
 Minew Plus Tag 11505,BA:19:2E:0A:B5:DE,
 Minew Plus Tag 11506,6D:AC:89:A3:6B:06,
 Minew Plus Tag 11507,99:AD:8B:BE:01:D4,
 Minew Plus Tag 11508,38:A7:35:88:4F:35,
 Minew Plus Tag 11509,42:91:A8:88:8A:E3,
 Minew Plus Tag 11510,2A:06:16:C8:F7:F4,
 Minew Plus Tag 11511,67:45:E0:8E:41:50,
 Minew Plus Tag 11512,75:5A:F4:3F:C9:5D,
 Minew Plus Tag 11513,00:4D:8B:0B:BF:6D,
 Minew Plus Tag 11514,93:C4:86:4B:B6:71,
 Minew Plus Tag 11515,F4:59:06:B6:FA:EE,
 Minew Plus Tag 11516,63:A6:1D:0E:A6:3E,
 Minew Plus Tag 11517,3B:06:9A:18:3C:20,
 Minew Plus Tag 11518,72:EA:30:F7:8D:29,
 Minew Plus Tag 11519,97:7C:DE:95:34:7E,
 Minew Plus Tag 11520,29:4D:87:1E:67:9D,
 Minew Plus Tag 11521,A0:90:8D:80:BD:9A,
 Minew Plus Tag 11522,41:84:FD:6A:FA:A0,
 Minew Plus Tag 11523,AC:2B:E5:5A:E6:83,
 Minew Plus Tag 11524,70:0D:B9:8C:80:19,
 Minew Plus Tag 11525,63:F9:8A:93:0D:7E,
 Minew Plus Tag 11526,6A:6E:03:FA:23:6A,
 Minew Plus Tag 11527,BE:19:94:0E:9E:FA,
 Minew Plus Tag 11528,0B:11:3D:20:13:30,
 Minew Plus Tag 11529,73:5A:9B:A6:7D:25,
 Minew Plus Tag 11530,0E:9D:7F:B7:1C:27,
 Minew Plus Tag 11531,4F:26:75:02:18:AD,
 Minew Plus Tag 11532,A7:EC:34:0E:C8:C4,
 Minew Plus Tag 11533,68:79:AF:B3:0A:A4,
 Minew Plus Tag 11534,B3:3D:6E:AA:2A:1F,
 Minew Plus Tag 11535,A9:CB:5B:6A:0D:3D,
 Minew Plus Tag 11536,59:BB:26:56:8F:01,
 Minew Plus Tag 11537,E7:6C:C6:EC:47:F2,
 Minew Plus Tag 11538,67:D1:3B:8B:30:A6,
 Minew Plus Tag 11539,06:A8:52:3A:C2:92,
 Minew Plus Tag 11540,27:0A:6F:FB:9D:02,
 Minew Plus Tag 11541,10:58:3D:67:49:28,
 Minew Plus Tag 11542,22:BC:30:6A:E8:4F,
 Minew Plus Tag 11543,22:D0:74:ED:27:F3,
 Minew Plus Tag 11544,94:55:92:C0:CC:36,
 Minew Plus Tag 11545,F1:20:E5:A3:6E:97,
 Minew Plus Tag 11546,3C:20:56:5A:AF:0A,
 Minew Plus Tag 11547,3F:7B:A4:6D:A7:A1,
 Minew Plus Tag 11548,BD:31:37:65:D0:E4,
 Minew Plus Tag 11549,28:8F:9E:E2:A3:98,
 Minew Plus Tag 11550,FE:A8:78:8D:79:4B,
 Minew Plus Tag 11551,EB:99:87:5C:D3:0C,
 Minew Plus Tag 11552,6E:61:6D:00:65:2E,
 Minew Plus Tag 11553,EE:DB:3D:7D:20:76,
 Minew Plus Tag 11554,3B:2A:A6:6B:7C:F7,
 Minew Plus Tag 11555,91:5D:87:C2:C3:E7,
 Minew Plus Tag 11556,53:C4:E4:06:75:1A,
 Minew Plus Tag 11557,CF:42:68:8F:24:89,
 Minew Plus Tag 11558,0E:61:D8:01:38:7C,
 Minew Plus Tag 11559,08:56:56:CD:88:2A,
 Minew Plus Tag 11560,6C:E2:9E:30:27:91,
 Minew Plus Tag 11561,84:29:EA:00:60:86,
 Minew Plus Tag 11562,D0:DF:31:3E:3D:7B,
 Minew Plus Tag 11563,D3:F9:2C:47:EA:2D,
 Minew Plus Tag 11564,44:96:9E:DF:4D:F6,
 Minew Plus Tag 11565,7E:4C:C2:CE:5C:26,
 Minew Plus Tag 11566,1E:F5:85:49:F2:74,
 Minew Plus Tag 11567,F8:94:70:96:4D:B4,
 Minew Plus Tag 11568,4D:44:64:88:03:37,
 Minew Plus Tag 11569,DB:B5:BE:FA:BB:0D,
 Minew Plus Tag 11570,72:4F:FA:8F:C1:32,
 Minew Plus Tag 11571,F2:1E:96:83:92:49,
 Minew Plus Tag 11572,87:22:23:D2:CF:61,
 Minew Plus Tag 11573,B0:DF:3F:00:30:5A,
 Minew Plus Tag 11574,FB:36:DB:C8:41:D6,
 Minew Plus Tag 11575,45:89:C4:E3:FA:02,
 Minew Plus Tag 11576,34:01:E9:F4:C5:FE,
 Minew Plus Tag 11577,35:2B:41:DA:65:A2,
 Minew Plus Tag 11578,DA:AE:8E:8D:65:23,
 Minew Plus Tag 11579,DA:03:18:6D:2C:29,
 Minew Plus Tag 11580,3B:50:3C:50:7E:1F,
 Minew Plus Tag 11581,89:01:25:47:31:1F,
 Minew Plus Tag 11582,23:C3:88:57:CB:5C,
 Minew Plus Tag 11583,84:0D:9C:52:8F:5A,
 Minew Plus Tag 11584,65:51:6D:24:9D:E6,
 Minew Plus Tag 11585,65:F6:AC:46:D6:00,
 Minew Plus Tag 11586,E5:1C:3E:44:9F:25,
 Minew Plus Tag 11587,41:F4:A9:7C:E7:27,
 Minew Plus Tag 11588,A4:E9:3D:13:3A:7C,
 Minew Plus Tag 11589,C7:9B:74:2B:12:64,
 Minew Plus Tag 11590,55:38:99:18:15:17,
 Minew Plus Tag 11591,D3:8A:6D:C3:E3:E8,
 Minew Plus Tag 11592,72:5A:4A:58:FB:89,
 Minew Plus Tag 11593,16:67:1E:BE:E3:84,
 Minew Plus Tag 11594,AC:2A:FC:DF:43:0D,
 Minew Plus Tag 11595,FA:B2:91:46:A3:DA,
 Minew Plus Tag 11596,CA:08:5B:AA:E5:38,
 Minew Plus Tag 11597,3A:26:A7:5F:1E:42,
 Minew Plus Tag 11598,0C:4B:74:5F:31:13,
 Minew Plus Tag 11599,20:76:DE:0F:5C:ED,
 Minew Plus Tag 11600,A4:D5:37:09:35:D8,
 Minew Plus Tag 11601,C2:D2:6F:5A:58:92,
 Minew Plus Tag 11602,90:38:6F:E7:D9:7B,
 Minew Plus Tag 11603,26:36:70:A4:A3:2E,
 Minew Plus Tag 11604,9F:38:DA:41:7A:49,
 Minew Plus Tag 11605,DF:BB:44:05:C3:34,
 Minew Plus Tag 11606,E7:B3:7D:F0:F1:B5,
 Minew Plus Tag 11607,8C:8F:1B:47:14:DD,
 Minew Plus Tag 11608,2F:CD:52:E4:15:81,
 Minew Plus Tag 11609,48:6A:0F:11:62:C3,
 Minew Plus Tag 11610,8C:17:FE:19:EB:FE,
 Minew Plus Tag 11611,6A:4D:5E:79:3C:F6,
 Minew Plus Tag 11612,63:B7:68:06:1C:C0,
 Minew Plus Tag 11613,8F:CF:E4:13:E3:69,
 Minew Plus Tag 11614,56:7B:D0:AC:78:25,
 Minew Plus Tag 11615,42:28:C9:CC:60:13,
 Minew Plus Tag 11616,AC:C5:AE:32:D9:E0,
 Minew Plus Tag 11617,32:AD:37:35:3D:07,
 Minew Plus Tag 11618,56:56:E5:37:08:BD,
 Minew Plus Tag 11619,86:1B:22:82:4F:08,
 Minew Plus Tag 11620,24:39:3F:17:EC:1A,
 Minew Plus Tag 11621,8A:47:CA:96:C8:CB,
 Minew Plus Tag 11622,13:FA:B8:81:B9:7C,
 Minew Plus Tag 11623,F4:00:E1:07:A5:3B,
 Minew Plus Tag 11624,33:B3:D3:FE:AA:5B,
 Minew Plus Tag 11625,76:7F:FD:75:04:6D,
 Minew Plus Tag 11626,81:8B:8B:37:B6:D4,
 Minew Plus Tag 11627,3C:4A:6C:07:8D:64,
 Minew Plus Tag 11628,E7:FD:95:A7:FE:8C,
 Minew Plus Tag 11629,91:5A:67:B2:1E:3F,
 Minew Plus Tag 11630,BD:02:8D:B5:47:AB,
 Minew Plus Tag 11631,A6:41:97:29:34:B2,
 Minew Plus Tag 11632,26:29:16:30:EB:0B,
 Minew Plus Tag 11633,67:D8:E8:15:41:5C,
 Minew Plus Tag 11634,3D:D1:02:2E:64:B7,
 Minew Plus Tag 11635,CB:F1:B5:59:48:C6,
 Minew Plus Tag 11636,85:52:E2:BA:F7:41,
 Minew Plus Tag 11637,92:8E:5A:34:05:F0,
 Minew Plus Tag 11638,09:7C:E8:AA:B3:84,
 Minew Plus Tag 11639,D6:49:98:06:CD:95,
 Minew Plus Tag 11640,8B:48:E7:EB:9B:63,
 Minew Plus Tag 11641,D2:A9:21:DB:C0:3D,
 Minew Plus Tag 11642,2B:C3:7F:69:CF:0C,
 Minew Plus Tag 11643,4D:E4:9E:6A:CD:5E,
 Minew Plus Tag 11644,A4:35:AA:5B:1A:F3,
 Minew Plus Tag 11645,7F:7E:6D:6E:BE:C3,
 Minew Plus Tag 11646,7E:1A:FE:84:FA:92,
 Minew Plus Tag 11647,09:31:A7:7A:0F:B6,
 Minew Plus Tag 11648,98:3C:17:56:9D:3D,
 Minew Plus Tag 11649,DA:FC:AB:DA:18:6B,
 Minew Plus Tag 11650,55:6A:E7:BA:B1:EC,
 Minew Plus Tag 11651,53:27:72:7F:21:2C,
 Minew Plus Tag 11652,E1:3F:F2:5D:A9:17,
 Minew Plus Tag 11653,18:30:DC:39:8E:69,
 Minew Plus Tag 11654,C0:31:81:59:8E:45,
 Minew Plus Tag 11655,66:10:0B:62:04:CE,
 Minew Plus Tag 11656,13:46:41:AC:9B:9E,
 Minew Plus Tag 11657,51:2E:53:4A:03:CF,
 Minew Plus Tag 11658,39:D2:19:B4:A7:D7,
 Minew Plus Tag 11659,74:25:43:D8:7A:2F,
 Minew Plus Tag 11660,79:2C:2B:CA:2A:D4,
 Minew Plus Tag 11661,4F:22:87:9B:61:21,
 Minew Plus Tag 11662,48:46:0E:EE:86:A3,
 Minew Plus Tag 11663,34:50:39:F2:D6:90,
 Minew Plus Tag 11664,EE:85:F4:7E:EC:46,
 Minew Plus Tag 11665,42:18:D7:3E:CA:C8,
 Minew Plus Tag 11666,81:AC:58:28:B7:E3,
 Minew Plus Tag 11667,1B:88:5F:16:C5:21,
 Minew Plus Tag 11668,A1:67:8A:5B:02:7C,
 Minew Plus Tag 11669,A1:74:E8:13:22:4A,
 Minew Plus Tag 11670,AB:D9:57:FB:1B:2A,
 Minew Plus Tag 11671,47:5B:28:A5:C8:EF,
 Minew Plus Tag 11672,02:7D:7A:B5:57:F3,
 Minew Plus Tag 11673,22:3D:4D:BC:0F:98,
 Minew Plus Tag 11674,6B:39:D0:D7:72:0D,
 Minew Plus Tag 11675,CB:D3:36:62:9B:C2,
 Minew Plus Tag 11676,AB:01:FA:25:B9:B2,
 Minew Plus Tag 11677,FD:C7:1F:90:17:C1,
 Minew Plus Tag 11678,E3:3A:30:31:D2:35,
 Minew Plus Tag 11679,E0:C0:4A:46:13:19,
 Minew Plus Tag 11680,C7:DB:11:F6:23:02,
 Minew Plus Tag 11681,74:9E:2C:88:C3:1A,
 Minew Plus Tag 11682,FD:2F:9C:F9:96:2D,
 Minew Plus Tag 11683,B1:2D:A2:11:13:D3,
 Minew Plus Tag 11684,31:D1:28:72:4D:68,
 Minew Plus Tag 11685,6B:30:C7:43:AF:3D,
 Minew Plus Tag 11686,9E:15:5D:43:F9:FD,
 Minew Plus Tag 11687,81:90:58:AF:7A:8C,
 Minew Plus Tag 11688,F5:D9:17:EC:97:8E,
 Minew Plus Tag 11689,6C:A3:A0:13:D3:A7,
 Minew Plus Tag 11690,17:66:8F:ED:07:C9,
 Minew Plus Tag 11691,8B:A0:51:7A:CA:24,
 Minew Plus Tag 11692,7B:5C:81:15:BF:BF,
 Minew Plus Tag 11693,B5:DE:96:21:91:24,
 Minew Plus Tag 11694,37:C2:DD:75:08:6A,
 Minew Plus Tag 11695,CE:0E:BE:B4:CB:68,
 Minew Plus Tag 11696,5B:51:A3:37:7C:36,
 Minew Plus Tag 11697,C7:0A:34:98:C9:4F,
 Minew Plus Tag 11698,B9:72:62:3F:3F:D0,
 Minew Plus Tag 11699,01:FC:67:40:2C:D1,
 Minew Plus Tag 11700,F4:30:86:59:C8:1C,
 Minew Plus Tag 11701,18:CD:A5:0D:A3:74,
 Minew Plus Tag 11702,EA:E5:6E:C8:A4:70,
 Minew Plus Tag 11703,70:5F:0D:38:18:28,
 Minew Plus Tag 11704,9C:3B:37:AE:50:2C,
 Minew Plus Tag 11705,F7:A4:0B:14:7E:11,
 Minew Plus Tag 11706,88:D1:51:1A:3D:DE,
 Minew Plus Tag 11707,00:26:CC:2A:53:39,
 Minew Plus Tag 11708,C9:F8:7E:C9:28:73,
 Minew Plus Tag 11709,24:73:44:98:76:7E,
 Minew Plus Tag 11710,E2:B0:D0:EC:19:51,
 Minew Plus Tag 11711,59:22:41:7A:50:9F,
 Minew Plus Tag 11712,D4:AA:E3:55:01:7D,
 Minew Plus Tag 11713,89:63:6F:BE:66:9E,
 Minew Plus Tag 11714,CC:62:B2:9A:9A:EF,
 Minew Plus Tag 11715,D8:3E:DD:68:90:64,
 Minew Plus Tag 11716,72:9D:96:74:CF:E6,
 Minew Plus Tag 11717,7B:CB:4E:7F:CE:54,
 Minew Plus Tag 11718,C8:48:5B:14:34:13,
 Minew Plus Tag 11719,45:D3:67:9D:B2:82,
 Minew Plus Tag 11720,1D:B2:57:9E:86:68,
 Minew Plus Tag 11721,4C:AA:2D:08:68:5B,
 Minew Plus Tag 11722,DF:AC:5A:37:0F:48,
 Minew Plus Tag 11723,D8:9A:C1:B1:FB:5B,
 Minew Plus Tag 11724,76:35:C7:22:31:F2,
 Minew Plus Tag 11725,E0:47:16:85:CC:16,
 Minew Plus Tag 11726,29:CD:94:F9:49:61,
 Minew Plus Tag 11727,40:E6:A0:70:B4:32,
 Minew Plus Tag 11728,2C:50:D5:27:36:E2,
 Minew Plus Tag 11729,89:30:A9:02:1B:D8,
 Minew Plus Tag 11730,C5:B1:8F:E1:75:A4,
 Minew Plus Tag 11731,73:BA:3A:1F:E6:B5,
 Minew Plus Tag 11732,1D:19:8F:F1:F0:74,
 Minew Plus Tag 11733,A4:B0:A8:0D:96:F6,
 Minew Plus Tag 11734,B4:AE:EA:38:BB:80,
 Minew Plus Tag 11735,4C:3D:1E:5A:C5:83,
 Minew Plus Tag 11736,5A:46:B7:48:F9:D5,
 Minew Plus Tag 11737,54:2D:69:A5:96:C6,
 Minew Plus Tag 11738,DD:D3:CE:9A:1D:AF,
 Minew Plus Tag 11739,68:86:C9:76:EC:13,
 Minew Plus Tag 11740,87:D6:81:C4:80:3E,
 Minew Plus Tag 11741,2C:50:2F:C7:2F:D0,
 Minew Plus Tag 11742,B1:DD:72:B4:86:1E,
 Minew Plus Tag 11743,2B:3D:9D:65:E7:A4,
 Minew Plus Tag 11744,78:96:A1:6E:A4:75,
 Minew Plus Tag 11745,5E:59:4A:05:FE:2E,
 Minew Plus Tag 11746,AA:BA:27:07:6A:30,
 Minew Plus Tag 11747,DC:16:43:58:EA:39,
 Minew Plus Tag 11748,1F:7A:76:B2:BD:59,
 Minew Plus Tag 11749,69:42:DB:D3:7B:2B,
 Minew Plus Tag 11750,A5:3C:54:47:E2:1D,
 Minew Plus Tag 11751,B2:74:66:A8:F4:EA,
 Minew Plus Tag 11752,F1:DE:02:33:FE:1E,
 Minew Plus Tag 11753,EB:AB:35:F9:C0:9D,
 Minew Plus Tag 11754,C8:61:4B:AD:D8:5B,
 Minew Plus Tag 11755,60:74:67:0B:28:34,
 Minew Plus Tag 11756,BE:F7:E1:57:4A:F9,
 Minew Plus Tag 11757,FB:05:E2:E1:EC:86,
 Minew Plus Tag 11758,AD:FA:D6:A1:65:92,
 Minew Plus Tag 11759,D0:77:42:45:B9:3D,
 Minew Plus Tag 11760,BB:72:CB:BB:88:D1,
 Minew Plus Tag 11761,E9:31:ED:9D:FD:A8,
 Minew Plus Tag 11762,5E:24:74:70:1B:B9,
 Minew Plus Tag 11763,14:7F:49:CA:C6:7E,
 Minew Plus Tag 11764,C9:79:68:64:28:54,
 Minew Plus Tag 11765,F4:97:B2:3A:F9:AC,
 Minew Plus Tag 11766,21:B9:26:76:BA:95,
 Minew Plus Tag 11767,55:62:EF:BE:52:CE,
 Minew Plus Tag 11768,05:0D:1F:B5:42:35,
 Minew Plus Tag 11769,69:4B:FE:96:CD:27,
 Minew Plus Tag 11770,71:BA:53:42:12:07,
 Minew Plus Tag 11771,F5:EF:21:04:CC:31,
 Minew Plus Tag 11772,02:D1:CC:EC:4E:EE,
 Minew Plus Tag 11773,0A:2F:29:E6:74:50,
 Minew Plus Tag 11774,94:0E:F6:86:D0:C9,
 Minew Plus Tag 11775,32:A0:B9:CC:C1:3C,
 Minew Plus Tag 11776,4F:2D:14:A2:CB:DE,
 Minew Plus Tag 11777,26:3D:4F:0E:76:73,
 Minew Plus Tag 11778,61:21:6C:33:17:09,
 Minew Plus Tag 11779,F2:8B:3B:95:4B:EE,
 Minew Plus Tag 11780,A3:27:69:07:B3:19,
 Minew Plus Tag 11781,56:C6:48:E7:C0:44,
 Minew Plus Tag 11782,DD:3F:21:FC:41:B5,
 Minew Plus Tag 11783,D8:B5:47:59:42:49,
 Minew Plus Tag 11784,8A:15:13:3F:A4:D9,
 Minew Plus Tag 11785,A6:24:52:82:A8:69,
 Minew Plus Tag 11786,9D:49:2F:82:01:BC,
 Minew Plus Tag 11787,3E:E0:51:EA:C3:62,
 Minew Plus Tag 11788,9B:10:77:5F:39:B3,
 Minew Plus Tag 11789,11:34:19:C3:14:3F,
 Minew Plus Tag 11790,CC:C9:AD:F7:63:97,
 Minew Plus Tag 11791,E9:9C:1E:A5:16:4B,
 Minew Plus Tag 11792,A1:F9:3E:71:7F:04,
 Minew Plus Tag 11793,FF:93:45:5A:00:6B,
 Minew Plus Tag 11794,B8:BA:67:FE:E9:BA,
 Minew Plus Tag 11795,D0:C0:62:8A:CB:DD,
 Minew Plus Tag 11796,B3:E5:54:91:A0:6C,
 Minew Plus Tag 11797,5A:1F:EA:52:2A:57,
 Minew Plus Tag 11798,FD:07:BE:8D:40:9F,
 Minew Plus Tag 11799,1D:0D:37:65:95:19,
 Minew Plus Tag 11800,6D:C5:E5:DD:09:0B,
 Minew Plus Tag 11801,59:1E:AF:A2:7F:36,
 Minew Plus Tag 11802,E0:46:4F:59:A8:BD,
 Minew Plus Tag 11803,C9:D1:1A:34:69:8B,
 Minew Plus Tag 11804,A7:6D:D3:81:71:50,
 Minew Plus Tag 11805,1B:14:B5:F6:42:57,
 Minew Plus Tag 11806,C2:C6:F2:FA:83:D8,
 Minew Plus Tag 11807,8E:70:65:0E:38:1F,
 Minew Plus Tag 11808,03:AC:F2:AC:DE:0E,
 Minew Plus Tag 11809,CD:E8:E4:9C:FF:CB,
 Minew Plus Tag 11810,C9:E6:13:6F:71:C9,
 Minew Plus Tag 11811,82:7D:79:5C:31:20,
 Minew Plus Tag 11812,35:BD:ED:0B:CE:8E,
 Minew Plus Tag 11813,C5:79:0D:B0:DE:18,
 Minew Plus Tag 11814,26:30:C7:52:34:4F,
 Minew Plus Tag 11815,16:F5:0C:22:3D:BA,
 Minew Plus Tag 11816,3E:17:5B:6A:BE:01,
 Minew Plus Tag 11817,AE:95:F1:B8:93:D3,
 Minew Plus Tag 11818,58:BD:E7:4B:7B:40,
 Minew Plus Tag 11819,A7:A4:CA:24:B1:AF,
 Minew Plus Tag 11820,49:03:E2:EC:9A:B0,
 Minew Plus Tag 11821,46:16:43:42:E0:44,
 Minew Plus Tag 11822,EA:11:09:AC:D2:30,
 Minew Plus Tag 11823,26:CF:48:7B:14:88,
 Minew Plus Tag 11824,67:AB:9E:F6:17:47,
 Minew Plus Tag 11825,31:1F:FA:C3:8E:CA,
 Minew Plus Tag 11826,1C:9D:2F:65:26:4A,
 Minew Plus Tag 11827,0D:7F:8C:A5:5F:8F,
 Minew Plus Tag 11828,6E:64:C1:48:5A:99,
 Minew Plus Tag 11829,00:65:DB:B3:F9:CB,
 Minew Plus Tag 11830,6E:C5:98:B4:BA:05,
 Minew Plus Tag 11831,C1:9F:09:FD:DC:20,
 Minew Plus Tag 11832,95:CC:1A:6C:9D:D4,
 Minew Plus Tag 11833,2D:01:D4:C5:46:82,
